"","system.index","HH","OBJECTID","ORIG_FID","Shape_Leng","flowid","newID","pid",".geo","HHbinary","cumHH"
"735473","18_00003002ba1e3a83e89d",-18.4003524780273,34549,174,35435.1701575,174,18,121,"{""type"":""Point"",""coordinates"":[-19.441829889256873,79.52980725169]}",1,144
"735265","18_00002f11804fe8f3f89a",-17.212739944458,33953,171,35150.1191846,171,18,122,"{""type"":""Point"",""coordinates"":[-19.45440695404828,79.52837370676886]}",1,151
"735274","18_0000db8606caceacc26c",-12.9712114334106,33556,169,34960.3403061,169,18,123,"{""type"":""Point"",""coordinates"":[-19.46364980917315,79.52696484916292]}",1,155
"735310","18_00001a413e2f23db6582",-11.1216259002686,33358,168,34865.5286479,168,18,124,"{""type"":""Point"",""coordinates"":[-19.469165457431963,79.52551121984708]}",1,138
"735287","18_0000fb491bcc23951dc0",-13.2872085571289,33160,167,34770.7694094,167,18,125,"{""type"":""Point"",""coordinates"":[-19.474910585476678,79.52404251026796]}",1,143
"735290","18_000003ba18c1f537e80e",-16.1613025665283,33161,167,34770.7694094,167,18,126,"{""type"":""Point"",""coordinates"":[-19.476930403989364,79.52252928894838]}",1,129
"735154","18_0000303c5d886343fb9c",-10.7629442214966,33361,168,34865.5286479,168,18,127,"{""type"":""Point"",""coordinates"":[-19.47568837030814,79.52094166469078]}",1,132
"735169","18_000044e77d7684607501",-17.828254699707,33760,170,35055.2039587,170,18,128,"{""type"":""Point"",""coordinates"":[-19.470873445725566,79.51925221096214]}",1,136
"735168","18_0000d5e12073ce56c72c",-16.2869663238525,34159,172,35245.0855673,172,18,129,"{""type"":""Point"",""coordinates"":[-19.46582919238422,79.51757765519781]}",1,136
"735199","18_0000da97f041011a2ab8",-17.4946556091309,34558,174,35435.1701575,174,18,130,"{""type"":""Point"",""coordinates"":[-19.461017392175595,79.51588804460754]}",1,134
"735178","18_00003fd9e3b10c9c8d0b",-16.7238903045654,34559,174,35435.1701575,174,18,131,"{""type"":""Point"",""coordinates"":[-19.46326845337399,79.51435992988254]}",1,148
"735186","18_00002e61389ca917cf83",-14.4985656738281,34759,175,35530.2875528,175,18,132,"{""type"":""Point"",""coordinates"":[-19.46186634738177,79.5126875034997]}",1,157
"747490","18_0000ee7e75048d2498e9",-14.959020614624,34959,176,35625.4544801,176,18,133,"{""type"":""Point"",""coordinates"":[-19.460315476460632,79.51107240781919]}",1,146
"747491","18_00000bb58e03b6df8d00",-11.6260957717896,34960,176,35625.4544801,176,18,134,"{""type"":""Point"",""coordinates"":[-19.462484082407713,79.50950192350973]}",1,140
"733890","18_00002319353a379df237",-6.66954898834229,31180,157,34053.9626067,157,18,135,"{""type"":""Point"",""coordinates"":[-19.53397724688035,79.50861866945209]}",1,121
"733891","18_00006ef7fbee73842dcf",-8.71501159667969,31579,159,34166.9003376,159,18,136,"{""type"":""Point"",""coordinates"":[-19.528429460148992,79.5073590329966]}",1,135
"748455","18_00005c8bbe8d60d5b1ab",-10.1652584075928,31580,159,34166.9003376,159,18,137,"{""type"":""Point"",""coordinates"":[-19.53052015438658,79.5058877951748]}",1,125
"748459","18_0000c0eec5ae75274484",-17.4399948120117,31382,158,34110.401145,158,18,138,"{""type"":""Point"",""coordinates"":[-19.53677389767374,79.50428815435492]}",1,134
"748472","18_00008d5d6c42bed08f9d",-12.5694751739502,31383,158,34110.401145,158,18,139,"{""type"":""Point"",""coordinates"":[-19.538862816122332,79.5028168567152]}",1,128
"748468","18_0000e3c181411448cb7e",-14.520263671875,31384,158,34110.401145,158,18,140,"{""type"":""Point"",""coordinates"":[-19.541181564100693,79.5013305128212]}",1,140
"748502","18_0000f8b5f12c5c4a0c87",-12.4582920074463,31584,159,34166.9003376,159,18,141,"{""type"":""Point"",""coordinates"":[-19.539337863065615,79.49997262719849]}",1,139
"748505","18_0000f48e97c23b0432e3",-12.1456346511841,31784,160,34223.459884,160,18,142,"{""type"":""Point"",""coordinates"":[-19.53772499584107,79.49859970120683]}",1,142
"748510","18_000073d07596265347fc",-17.4839763641357,32382,163,34393.4976671,163,18,143,"{""type"":""Point"",""coordinates"":[-19.527857701341787,79.49738374390257]}",1,139
"748515","18_0000d99f5e48d697f246",-10.2752828598022,31786,160,34223.459884,160,18,144,"{""type"":""Point"",""coordinates"":[-19.542048276340775,79.49559968372479]}",1,138
"748521","18_0000f2d9cd2df00d9426",-9.32124805450439,31389,158,34110.401145,158,18,145,"{""type"":""Point"",""coordinates"":[-19.55207478755168,79.49394362283635]}",1,134
"748665","18_0000db6a97595b7533fa",-18.1725730895996,31191,157,34053.9626067,157,18,146,"{""type"":""Point"",""coordinates"":[-19.55839995092036,79.49238587727682]}",1,133
"748660","18_0000602a9559753cc8c5",-17.8488540649414,30794,155,33941.2687027,155,18,147,"{""type"":""Point"",""coordinates"":[-19.568502643080475,79.49077162691707]}",1,127
"748839","18_000038d26627cadbbf7e",-15.7401742935181,29004,146,33437.2294693,146,18,148,"{""type"":""Point"",""coordinates"":[-19.60681087325202,79.48859732470241]}",1,114
"748814","18_00009e178485a0732bcd",-16.4226112365723,28209,142,33214.8724996,142,18,149,"{""type"":""Point"",""coordinates"":[-19.62499991642531,79.48687958003448]}",1,118
"748804","18_00009382a7d2d2280da4",-15.7299871444702,27613,139,33111.0122073,139,18,150,"{""type"":""Point"",""coordinates"":[-19.63973424978526,79.48538734210705]}",1,117
"752446","18_00003ecac88b5f243714",-15.0056953430176,23037,116,32558.482514,116,18,151,"{""type"":""Point"",""coordinates"":[-19.739949873289234,79.4846563225353]}",1,92
"752458","18_00001948ff7c893df5cb",-16.8708953857422,22640,114,32472.9582823,114,18,152,"{""type"":""Point"",""coordinates"":[-19.750741913725708,79.48327475677901]}",1,102
"752455","18_000095e60e765b34d913",-15.9390335083008,23039,116,32558.482514,116,18,153,"{""type"":""Point"",""coordinates"":[-19.744622126240287,79.4818649579823]}",1,96
"752324","18_0000d03efb08da04aba9",-14.8744344711304,23040,116,32558.482514,116,18,154,"{""type"":""Point"",""coordinates"":[-19.746842494223614,79.48047683822703]}",1,98
"752605","18_000065c80c74f84856e6",-16.2717761993408,22842,115,32515.7085294,115,18,155,"{""type"":""Point"",""coordinates"":[-19.753460628414423,79.47908430049058]}",1,97
"752599","18_00006ccd6ed6231127a4",-17.6007900238037,22445,113,32430.2318665,113,18,156,"{""type"":""Point"",""coordinates"":[-19.764245202204847,79.47770225973004]}",1,97
"752617","18_0000314b77827ef31ebc",-12.1506748199463,22446,113,32430.2318665,113,18,157,"{""type"":""Point"",""coordinates"":[-19.76646211390927,79.47631399502582]}",1,83
"752620","18_00000cfbfe755286d681",-11.0738172531128,22447,113,32430.2318665,113,18,158,"{""type"":""Point"",""coordinates"":[-19.76890795314327,79.47491051391681]}",1,91
"752586","18_0000ea6c5dba8062f128",-16.3087730407715,22249,112,32387.5293762,112,18,159,"{""type"":""Point"",""coordinates"":[-19.775290216748232,79.47353270405799]}",1,102
"752655","18_0000f4605be62dfce391",-16.3681259155273,22449,113,32430.2318665,113,18,160,"{""type"":""Point"",""coordinates"":[-19.773568238653414,79.47211869146537]}",1,71
"752659","18_0000e642c30e2b305564",-17.8812103271484,22251,112,32387.5293762,112,18,161,"{""type"":""Point"",""coordinates"":[-19.780260111423182,79.47076786137642]}",1,94
"752667","18_00009ce4be37c6cd66f3",-15.6426830291748,22252,112,32387.5293762,112,18,162,"{""type"":""Point"",""coordinates"":[-19.782473462768213,79.4693794742375]}",1,84
"752672","18_0000cb0376fbb7397313",-17.1517238616943,22054,111,32344.8509063,111,18,163,"{""type"":""Point"",""coordinates"":[-19.789079946389045,79.46798616549846]}",1,81
"753230","18_000045565a5e20819ee5",-15.0523147583008,22254,112,32387.5293762,112,18,164,"{""type"":""Point"",""coordinates"":[-19.78712772389684,79.46658743518127]}",1,82
"753231","18_0000622c25558473fe7d",-15.3921337127686,22255,112,32387.5293762,112,18,165,"{""type"":""Point"",""coordinates"":[-19.78956856683898,79.46518377980541]}",1,84
"753226","18_000081ef8419166738f6",-15.2117137908936,22057,111,32344.8509063,111,18,166,"{""type"":""Point"",""coordinates"":[-19.796024772228687,79.46384781652517]}",1,85
"753244","18_000042bf7b22d6939116",-10.7104034423828,21859,110,32302.196552,110,18,167,"{""type"":""Point"",""coordinates"":[-19.802708537833887,79.46249649349693]}",1,72
"753213","18_0000448dbfb39f142934",-12.7048435211182,21860,110,32302.196552,110,18,168,"{""type"":""Point"",""coordinates"":[-19.804917208783237,79.46110793665501]}",1,86
"753211","18_00003f65e20808367a02",-5.27834987640381,21662,109,32259.5664089,109,18,169,"{""type"":""Point"",""coordinates"":[-19.811598105531413,79.45975641910822]}",1,85
"753288","18_0000c1f97a88681cb1d7",-7.63149642944336,21464,108,32216.9605731,108,18,170,"{""type"":""Point"",""coordinates"":[-19.81804821305311,79.45841999185114]}",1,76
"753168","18_000001017e7d8e3ffab3",-13.8582782745361,21266,107,32174.3791413,107,18,171,"{""type"":""Point"",""coordinates"":[-19.82472573325117,79.45706818871011]}",1,97
"753161","18_0000add3225b84732a14",-15.278618812561,21466,108,32216.9605731,108,18,172,"{""type"":""Point"",""coordinates"":[-19.822999827124157,79.455654430245]}",1,86
"753296","18_0000972e9fca7495d0b9",-9.59857749938965,21865,110,32302.196552,110,18,173,"{""type"":""Point"",""coordinates"":[-19.816721357027518,79.45416146605928]}",1,94
"753157","18_000018f5714fa0d42164",-13.0481109619141,21667,109,32259.5664089,109,18,174,"{""type"":""Point"",""coordinates"":[-19.82347889277143,79.45285196170268]}",1,95
"753436","18_0000b71acc4bb3c269a7",-14.9727668762207,21469,108,32216.9605731,108,18,175,"{""type"":""Point"",""coordinates"":[-19.829923290416737,79.45151527970273]}",1,96
"753434","18_00004638291d55c9d2e3",-14.0880241394043,21868,110,32302.196552,110,18,176,"{""type"":""Point"",""coordinates"":[-19.82387519072973,79.45000721040435]}",1,92
"753423","18_00007c9c93d2c03b1d10",-17.3852729797363,22466,113,32430.2318665,113,18,177,"{""type"":""Point"",""coordinates"":[-19.813360744387545,79.44846205399928]}",1,103
"753420","18_00009246befa8de1fce9",-14.1924800872803,22666,114,32472.9582823,114,18,178,"{""type"":""Point"",""coordinates"":[-19.81155531807929,79.44700594322691]}",1,100
"753418","18_0000b740ec2c7c1b56ea",-16.4611701965332,22866,115,32515.7085294,115,18,179,"{""type"":""Point"",""coordinates"":[-19.809521573043412,79.44556504956864]}",1,103
"753400","18_0000d6d5e815534862a6",-14.622654914856,23265,117,32601.2801425,117,18,180,"{""type"":""Point"",""coordinates"":[-19.803397392989172,79.44401429403706]}",1,101
"753398","18_0000bfbe1d6374e7ad47",-14.9286203384399,23465,118,32644.101322,118,18,181,"{""type"":""Point"",""coordinates"":[-19.80136533252721,79.44257334314919]}",1,108
"751373","18_0000d79052b38b59d174",-14.4849834442139,23864,120,32729.8139641,120,18,182,"{""type"":""Point"",""coordinates"":[-19.795244076681424,79.44102242252977]}",1,112
"751368","18_0000933cc923c3e1d910",-16.7367420196533,24064,121,32772.7052429,121,18,183,"{""type"":""Point"",""coordinates"":[-19.793360098358995,79.43952391327151]}",1,113
"751366","18_00008f289914906b9462",-15.1979465484619,24264,122,32806.6938648,122,18,184,"{""type"":""Point"",""coordinates"":[-19.79124797388022,79.43804060668923]}",1,120
"751287","18_00005b9b023c737600f1",-16.5025329589844,24464,123,32827.1211429,123,18,185,"{""type"":""Point"",""coordinates"":[-19.78936509088775,79.43654206925913]}",1,117
"751285","18_0000aceaddd96f3ef676",-15.2775020599365,24664,124,32847.5531035,124,18,186,"{""type"":""Point"",""coordinates"":[-19.787482740401444,79.4350435184352]}",1,122
"751282","18_000060b7939b51bf4ef3",-13.1189460754395,24864,125,32867.9897379,125,18,187,"{""type"":""Point"",""coordinates"":[-19.785290099668234,79.43351787997119]}",1,119
"751280","18_00006fd5a5e794d2e16f",-18.09450340271,24865,125,32867.9897379,125,18,188,"{""type"":""Point"",""coordinates"":[-19.787723571209686,79.43211419871761]}",1,119
"751275","18_000020d618c1c17be47c",-15.6108560562134,25065,126,32888.4310373,126,18,189,"{""type"":""Point"",""coordinates"":[-19.785531501652258,79.43058855807004]}",1,124
"751258","18_0000124ba2e1bdbddaff",-15.6000900268555,25265,127,32908.876993,127,18,190,"{""type"":""Point"",""coordinates"":[-19.783650749858246,79.42908997619462]}",1,119
"751261","18_00001eb2d02c96e2b785",-15.2414512634277,25067,126,32888.4310373,126,18,191,"{""type"":""Point"",""coordinates"":[-19.79031418534733,79.42773887885679]}",1,118
"751263","18_00006775b6071ca47780",-16.9126682281494,25466,128,32926.3263263,128,18,192,"{""type"":""Point"",""coordinates"":[-19.78389250382922,79.42616064427811]}",1,124
"751197","18_0000b7735044c36a501c",-17.0384941101074,25666,129,32943.0953243,129,18,193,"{""type"":""Point"",""coordinates"":[-19.78178436403948,79.4246772559431]}",1,127
"751200","18_0000102ed98bb644ea9b",-13.3847751617432,25866,130,32959.8684668,130,18,194,"{""type"":""Point"",""coordinates"":[-19.779905189458606,79.4231786435983]}",1,128
"751201","18_0000f8293c939ef528d0",-14.8370704650879,25867,130,32959.8684668,130,18,195,"{""type"":""Point"",""coordinates"":[-19.782108660159096,79.42179020157809]}",1,128
"751207","18_00005015c59e50cbe4e6",-17.8484001159668,26067,131,32976.6457474,131,18,196,"{""type"":""Point"",""coordinates"":[-19.780229951010554,79.42029158743406]}",1,129
"750996","18_00001931312f20c2fb7e",-14.9505004882812,26068,131,32976.6457474,131,18,197,"{""type"":""Point"",""coordinates"":[-19.78235067347052,79.41886085223678]}",1,131
"750986","18_000072ff8c4af7c4f61f",-18.0984668731689,25870,130,32959.8684668,130,18,198,"{""type"":""Point"",""coordinates"":[-19.78900785325049,79.41750977090808]}",1,122
"786512","19_0000fdee5a487fbcfe42",-16.8422260284424,37612,190,36962.777727,190,19,0,"{""type"":""Point"",""coordinates"":[-19.12954458417647,79.72473186458795]}",1,166
"786480","19_0000153a76bbb28a73de",-18.2122268676758,38807,196,37538.6132004,196,19,1,"{""type"":""Point"",""coordinates"":[-19.113286920053646,79.72617352807839]}",1,186
"786483","19_0000dbd2ba8c045756a6",-16.5044250488281,39604,200,37923.3479584,200,19,2,"{""type"":""Point"",""coordinates"":[-19.103435224191696,79.72654955991767]}",1,178
"786485","19_0000143359e9861cc046",-9.63466644287109,39605,200,37923.3479584,200,19,3,"{""type"":""Point"",""coordinates"":[-19.105539983933035,79.72489696927151]}",1,170
"786603","19_0000bdc7d14d759893fe",-17.3724384307861,34233,173,35340.1026944,173,19,4,"{""type"":""Point"",""coordinates"":[-19.18991692638671,79.70987428227657]}",1,165
"786595","19_000046ffada98b7a55fd",-15.5971479415894,34433,174,35435.1701575,174,19,5,"{""type"":""Point"",""coordinates"":[-19.18920911487224,79.70882451059637]}",1,166
"786592","19_000063cbb0306bfecbd1",-17.5393486022949,34633,175,35530.2875528,175,19,6,"{""type"":""Point"",""coordinates"":[-19.188183951245975,79.70774707094807]}",1,167
"786591","19_0000a90ad859371afd19",-17.7139205932617,35032,177,35720.6705438,177,19,7,"{""type"":""Point"",""coordinates"":[-19.184435447893108,79.70717336647185]}",1,165
"786757","19_0000abd5db3de253fec3",-18.3709602355957,38416,194,37346.4965477,194,19,8,"{""type"":""Point"",""coordinates"":[-19.134485148828343,79.7137236705191]}",1,166
"786072","19_000081f78abc6511ca67",-17.7528095245361,31651,160,34223.459884,160,19,9,"{""type"":""Point"",""coordinates"":[-19.240895385251427,79.69596642061462]}",1,154
"786153","19_0000612f7f1dd8ba5533",-16.6508655548096,30259,153,33828.8210624,153,19,10,"{""type"":""Point"",""coordinates"":[-19.264771408162755,79.69113063700436]}",1,149
"786154","19_00001620384f456d4677",-15.1844415664673,30459,154,33885.0139462,154,19,11,"{""type"":""Point"",""coordinates"":[-19.26413941783202,79.69012342941801]}",1,138
"786095","19_0000981e7e9ddfe22f26",-17.6320037841797,33047,167,34770.7694094,167,19,12,"{""type"":""Point"",""coordinates"":[-19.225996241136787,79.69481031060636]}",1,143
"786097","19_0000d8889d396bbe022f",-18.221996307373,33247,168,34865.5286479,168,19,13,"{""type"":""Point"",""coordinates"":[-19.22528579700903,79.69376060600267]}",1,150
"785420","19_0000e2c3dc4026bb1a11",-16.9593410491943,32054,162,34336.758845,162,19,14,"{""type"":""Point"",""coordinates"":[-19.24606016733518,79.68950230254438]}",1,134
"785964","19_0000e0234c370c1a8732",-17.1442584991455,35040,177,35720.6705438,177,19,15,"{""type"":""Point"",""coordinates"":[-19.20204161478925,79.69469856065487]}",1,149
"785959","19_0000d9beeb724511a4a5",-18.4163455963135,34842,176,35625.4544801,176,19,16,"{""type"":""Point"",""coordinates"":[-19.207252609833578,79.69275350225595]}",1,150
"784866","19_00008c65624b41c819c5",-17.809196472168,27082,137,33077.3959775,137,19,17,"{""type"":""Point"",""coordinates"":[-19.334931996393745,79.67483998777067]}",1,137
"784885","19_0000932a5eaa08a6ac49",-17.6275787353516,26287,133,33010.2126974,133,19,18,"{""type"":""Point"",""coordinates"":[-19.35387962020436,79.67306623735392]}",1,133
"784880","19_0000ba02b72e4a5f0e68",-16.4032306671143,26487,134,33027.0023544,134,19,19,"{""type"":""Point"",""coordinates"":[-19.35211226566059,79.67174984253286]}",1,134
"785032","19_000094c01ffa16913bf9",-18.3935985565186,27284,138,33094.2020484,138,19,20,"{""type"":""Point"",""coordinates"":[-19.338103544887527,79.6706390846225]}",1,138
"784918","19_00001564430b9252d52b",-17.6705951690674,26887,136,33060.5940006,136,19,21,"{""type"":""Point"",""coordinates"":[-19.34873100834581,79.6690597407975]}",1,134
"784928","19_000015104d6b947c15a4",-12.8459644317627,26689,135,33043.7961242,135,19,22,"{""type"":""Point"",""coordinates"":[-19.355275903605975,79.66754875665252]}",1,135
"784932","19_00000d39dc37730f2b90",-15.5950870513916,26690,135,33043.7961242,135,19,23,"{""type"":""Point"",""coordinates"":[-19.357505805010828,79.66612127798841]}",1,135
"784933","19_0000e371ec7f83b354a4",-17.0884704589844,26691,135,33043.7961242,135,19,24,"{""type"":""Point"",""coordinates"":[-19.360051726050077,79.66472127697527]}",1,135
"782850","19_0000ad5e3df1c7547f25",-18.3834037780762,26493,134,33027.0023544,134,19,25,"{""type"":""Point"",""coordinates"":[-19.36659223221409,79.66321005345303]}",1,134
"782853","19_0000e952e270afae1db5",-14.0836839675903,26494,134,33027.0023544,134,19,26,"{""type"":""Point"",""coordinates"":[-19.368819642508008,79.66178248989006]}",1,134
"782842","19_0000bd6c5267bee4505a",-12.4689769744873,27291,138,33094.2020484,138,19,27,"{""type"":""Point"",""coordinates"":[-19.35482259741632,79.66067246142374]}",1,138
"782841","19_0000b161166df03cad22",-17.9602203369141,27491,139,33111.0122073,139,19,28,"{""type"":""Point"",""coordinates"":[-19.352974978157036,79.65931366659665]}",1,139
"782840","19_000013cfb93e2aed2b18",-17.424280166626,27492,139,33111.0122073,139,19,29,"{""type"":""Point"",""coordinates"":[-19.35520342582052,79.65788619412629]}",1,137
"782836","19_00001cbdd8f8aefd23a8",-13.2563257217407,27891,141,33159.4466734,141,19,30,"{""type"":""Point"",""coordinates"":[-19.34984421850457,79.65675072260517]}",1,141
"782834","19_000056824bffa1c52b34",-17.7363376617432,28091,142,33214.8724996,142,19,31,"{""type"":""Point"",""coordinates"":[-19.348889732761634,79.65571614987675]}",1,142
"782828","19_00000d570f90a4e4a379",-17.7097549438477,27893,141,33159.4466734,141,19,32,"{""type"":""Point"",""coordinates"":[-19.35453433078363,79.6538809076894]}",1,141
"782742","19_0000ecfdc3c7cebb8ecd",-11.3044586181641,28093,142,33214.8724996,142,19,33,"{""type"":""Point"",""coordinates"":[-19.35366184971967,79.65288873803931]}",1,142
